Index,Depth,Magnitude,MaxIntensity
2089,9,2.1,1
2090,12,2.8,1
2091,103,3.2,1
2093,2,2.1,1
2094,15,3.3,1
2095,30,3.6,1
2096,11,3.0,1
2097,30,3.8,1
2100,17,3.8,1
2107,36,4.1,1
2109,13,4.8,1
2111,34,3.2,1
2115,121,3.4,1
2117,48,3.2,1
2118,20,2.9,1
2119,49,3.8,1
2120,55,4.1,1
2122,33,3.3,1
2123,29,4.0,1
2125,14,2.8,1
2127,42,3.4,1
2128,14,3.6,1
2129,47,4.0,1
2130,8,3.0,1
2131,13,2.3,1
2132,9,2.8,1
2134,17,4.6,1
2135,16,4.8,1
2137,7,2.8,1
2139,43,3.4,1
2140,12,2.9,1
2141,12,3.0,1
2143,67,3.1,1
2147,12,2.9,1
2148,85,3.7,1
2151,58,3.3,1
2153,50,3.7,1
2154,14,2.3,1
2157,16,3.2,1
2158,31,3.7,1
2161,50,3.0,1
2162,70,3.6,1
2163,60,3.7,1
2164,72,3.9,1
2166,45,3.4,1
2168,53,4.4,1
2170,14,3.2,1
2171,37,3.1,1
2172,100,3.2,1
2173,14,2.7,1
2174,92,3.3,1
2176,7,1.8,1
2179,24,3.0,1
2180,13,2.9,1
2182,5,2.3,1
2183,40,3.7,1
2185,3,2.6,1
2188,11,2.8,1
2189,35,5.4,1
2190,12,2.8,1
2191,1,3.3,1
2192,14,2.0,1
2193,4,4.6,1
2194,42,2.7,1
2196,6,1.6,1
2197,13,2.6,1
2198,34,4.6,1
2199,52,3.4,1
2200,4,2.3,1
2202,14,2.9,1
2203,8,1.9,1
2204,31,3.0,1
2206,62,4.0,1
2207,8,2.8,1
2208,62,4.1,1
2209,64,4.4,1
2210,61,4.0,1
2211,12,3.1,1
2212,6,2.2,1
2213,35,4.0,1
2214,330,4.8,1
2215,40,3.6,1
2216,14,2.9,1
2217,14,2.5,1
2219,7,2.7,1
2220,13,2.7,1
2223,47,3.3,1
2224,11,1.9,1
2226,37,5.2,1
2227,258,4.7,1
2228,87,3.4,1
2230,9,2.2,1
2231,49,3.8,1
2233,150,3.6,1
2234,5,3.3,1
2235,11,2.9,1
2237,11,3.1,1
2238,14,2.7,1
2240,12,3.0,1
2241,28,2.6,1
2242,425,5.7,1
2244,54,3.4,1
2248,7,2.7,1
2251,9,2.3,1
2252,56,3.0,1
2253,15,2.9,1
2254,13,2.1,1
2255,7,2.6,1
2256,5,1.7,1
2257,6,1.8,1
2258,7,2.2,1
2259,5,1.6,1
2261,5,2.9,1
2263,45,3.3,1
2266,62,3.6,1
2268,15,2.0,1
2269,44,2.5,1
2270,47,3.3,1
2271,31,3.0,1
2272,6,1.4,1
2273,57,3.1,1
2274,50,3.8,1
2275,11,2.7,1
2276,10,2.2,1
2279,43,4.1,1
2280,15,2.6,1
2281,15,2.9,1
2283,13,2.6,1
2284,9,2.8,1
2285,462,4.9,1
2286,57,5.2,1
2288,13,3.0,1
2290,46,3.3,1
2292,63,3.5,1
2295,55,4.0,1
2296,17,3.2,1
2298,13,3.0,1
2300,18,2.5,1
2301,11,2.3,1
2302,8,1.6,1
2305,33,3.8,1
2306,63,3.9,1
2307,16,3.0,1
2308,10,2.7,1
2310,13,3.1,1
2313,29,3.5,1
2315,42,3.3,1
2318,45,3.8,1
2320,13,2.6,1
2321,13,3.4,1
2322,7,2.4,1
2323,15,5.0,1
2324,5,1.7,1
2325,11,2.8,1
2326,106,4.7,1
2328,6,2.9,1
2329,47,3.4,1
2330,8,2.6,1
2331,5,2.1,1
2333,55,3.1,1
2334,11,2.5,1
2335,5,2.3,1
2336,45,3.2,1
2337,42,3.8,1
2338,40,3.1,1
2340,56,3.3,1
2341,12,2.7,1
2343,41,3.1,1
2344,29,3.7,1
2346,13,5.1,1
2348,43,3.8,1
2349,59,3.6,1
2352,66,3.6,1
2353,6,2.1,1
2354,44,3.1,1
2355,12,2.6,1
2356,13,2.5,1
2358,13,3.2,1
2359,5,2.3,1
2360,6,2.6,1
2363,7,2.4,1
2364,50,4.1,1
2365,6,2.5,1
2368,26,4.0,1
2369,13,4.7,1
2371,13,2.2,1
2374,13,2.1,1
2375,5,2.5,1
2376,12,2.7,1
2378,8,1.9,1
2379,50,3.8,1
2380,86,3.7,1
2381,8,2.3,1
2386,22,4.1,1
2387,57,4.0,1
2389,7,2.2,1
2390,10,2.2,1
2391,8,3.1,1
2392,32,3.2,1
2393,8,2.2,1
2394,11,2.0,1
2397,47,3.5,1
2398,13,2.9,1
2399,9,3.3,1
2400,76,3.4,1
2402,9,2.4,1
2403,8,2.0,1
2405,45,3.3,1
2406,13,2.9,1
2408,48,3.2,1
2409,7,3.4,1
2411,69,3.2,1
2412,71,4.1,1
2413,11,3.1,1
2414,14,2.7,1
2415,35,2.7,1
2416,1,3.1,1
2418,133,3.7,1
2419,53,3.6,1
2420,57,3.2,1
2422,13,3.0,1
2423,29,3.9,1
2425,7,1.4,1
2428,9,2.7,1
2430,6,2.3,1
2433,27,3.3,1
2434,9,2.6,1
2435,11,2.7,1
2437,9,2.0,1
2438,9,2.2,1
2439,9,2.2,1
2440,52,3.9,1
2441,22,2.3,1
2447,11,2.4,1
2448,7,3.5,1
2449,14,2.2,1
2450,12,2.9,1
2451,15,2.3,1
2452,14,2.3,1
2453,13,2.0,1
2457,64,3.5,1
2458,71,3.4,1
2459,28,3.3,1
2460,8,2.7,1
2461,28,4.3,1
2462,6,2.7,1
2463,10,1.9,1
2464,53,2.8,1
2469,52,3.2,1
2470,52,3.0,1
2471,56,3.8,1
2472,55,2.9,1
2473,41,3.1,1
2475,13,2.6,1
2476,33,3.2,1
2477,10,2.3,1
2478,8,2.7,1
2481,9,1.9,1
2482,9,2.3,1
2483,1,2.0,1
2484,13,2.5,1
2486,9,2.4,1
2490,3,3.1,1
2492,12,3.1,1
2493,34,3.2,1
2497,47,3.1,1
2498,12,2.9,1
2501,7,2.4,1
2502,29,3.9,1
2503,16,3.4,1
2505,6,2.1,1
2511,44,2.8,1
2513,26,4.6,1
2514,11,2.6,1
2515,13,2.7,1
2516,9,1.7,1
2517,35,3.6,1
2519,46,3.6,1
2520,41,3.1,1
2521,7,2.9,1
2522,56,3.6,1
2523,46,3.8,1
2525,74,3.0,1
2528,3,2.3,1
2529,72,3.7,1
2530,26,4.4,1
2531,12,3.0,1
2534,12,2.6,1
2536,15,5.0,1
2538,14,5.4,1
2539,3,7.3,1
2540,18,5.0,1
2543,11,3.0,1
2544,17,4.6,1
2547,19,2.7,1
2548,3,2.5,1
2549,16,1.7,1
2550,12,2.9,1
2552,12,2.6,1
2554,5,2.2,1
2555,33,3.4,1
2557,10,2.1,1
2559,12,2.6,1
2560,3,2.4,1
2561,23,4.8,1
2564,9,2.2,1
2565,7,2.1,1
2566,13,2.3,1
2568,168,4.9,1
2569,12,2.5,1
2570,59,3.9,1
2572,46,3.6,1
2573,28,3.0,1
2574,14,2.6,1
2575,69,3.1,1
2576,6,2.1,1
2577,14,2.6,1
2578,12,2.8,1
2579,14,2.6,1
2580,13,2.3,1
2582,11,2.7,1
2583,13,2.4,1
2585,7,2.9,1
2586,14,2.9,1
2587,57,3.7,1
2591,11,2.7,1
2592,31,3.9,1
2593,72,3.2,1
2595,55,3.4,1
2596,13,3.0,1
2597,114,3.4,1
2598,66,3.3,1
2599,14,3.2,1
2600,10,3.2,1
2601,41,2.8,1
2603,14,2.2,1
2604,7,2.5,1
2607,4,1.9,1
2609,93,3.3,1
2612,11,2.8,1
2614,29,4.2,1
2616,49,3.1,1
2619,25,4.7,1
2620,8,2.7,1
2621,55,4.0,1
2622,46,3.0,1
2623,56,3.2,1
2624,46,3.9,1
2625,24,4.6,1
2626,49,3.6,1
2627,60,3.9,1
2630,9,2.6,1
2631,13,2.6,1
2632,13,3.1,1
2633,68,5.4,1
2634,4,1.7,1
2635,7,2.3,1
2638,12,3.4,1
2639,12,3.3,1
2641,7,1.9,1
2642,4,2.5,1
2643,31,4.0,1
2644,64,4.1,1
2645,41,3.1,1
2646,96,3.9,1
2648,36,4.1,1
2649,13,2.7,1
2650,15,2.3,1
2651,25,3.4,1
2655,12,2.8,1
2656,151,5.4,1
2657,50,3.3,1
2658,15,3.0,1
2660,7,2.7,1
2663,12,2.9,1
2665,39,2.8,1
2666,10,3.1,1
2668,14,2.5,1
2669,4,2.9,1
2671,58,2.7,1
2672,72,3.2,1
2673,497,4.5,1
2677,18,3.0,1
2678,49,3.7,1
2683,37,3.9,1
2684,1,2.7,1
2685,15,2.1,1
2687,3,2.5,1
2688,42,3.8,1
2690,7,1.5,1
2691,6,2.0,1
2692,61,3.0,1
2695,6,2.8,1
2696,28,3.8,1
2697,14,2.6,1
2698,56,4.0,1
2699,94,4.4,1
2701,93,3.5,1
2704,8,1.9,1
2705,13,2.6,1
2706,13,2.9,1
2710,9,2.9,1
2712,44,3.9,1
2714,58,3.2,1
2715,16,3.6,1
2717,45,3.3,1
2718,6,2.5,1
2719,6,2.5,1
2721,6,2.2,1
2724,6,2.6,1
2726,4,2.2,1
2727,6,2.7,1
2732,5,2.2,1
2733,5,2.6,1
2735,48,3.5,1
2736,71,3.4,1
2737,15,2.9,1
2739,70,3.5,1
2740,8,2.4,1
2741,50,3.6,1
2742,39,3.1,1
2743,13,2.1,1
2746,15,3.9,1
2747,14,4.4,1
2748,9,2.6,1
2749,12,2.0,1
2750,4,1.7,1
2752,56,3.4,1
2756,15,4.0,1
2757,9,1.8,1
2759,7,2.4,1
2760,95,4.6,1
2761,58,3.5,1
2762,49,3.7,1
2764,7,1.5,1
2765,6,2.4,1
2767,7,1.7,1
2770,9,3.7,1
2771,11,3.8,1
2772,30,3.1,1
2773,28,3.1,1
2775,35,3.3,1
2777,5,2.3,1
2778,10,2.0,1
2779,5,2.6,1
2783,2,2.2,1
2784,9,3.2,1
2786,13,2.8,1
2787,351,5.1,1
2788,230,4.2,1
2792,69,5.3,1
2793,8,1.8,1
2794,13,3.4,1
2795,37,3.8,1
2796,4,1.9,1
2798,55,3.0,1
2800,53,2.8,1
2801,56,4.0,1
2802,19,2.9,1
2803,14,2.0,1
2804,10,2.6,1
2806,60,3.4,1
2808,28,3.2,1
2811,132,4.4,1
2812,14,1.7,1
2814,14,2.1,1
2818,9,2.8,1
2819,57,3.5,1
2822,8,1.6,1
2823,29,4.4,1
2824,55,3.9,1
2826,8,2.4,1
2827,9,2.7,1
2828,13,2.7,1
2830,8,2.3,1
2832,19,3.4,1
2834,63,3.9,1
2835,48,3.3,1
2836,22,3.2,1
2837,37,2.7,1
2838,18,2.5,1
2839,137,3.6,1
2840,11,2.3,1
2841,37,2.9,1
2845,4,1.6,1
2847,82,3.8,1
2849,67,3.2,1
2851,134,3.9,1
2852,6,2.5,1
2853,8,2.2,1
2855,13,2.4,1
2856,19,3.3,1
2857,53,3.7,1
2858,10,2.8,1
2860,6,2.4,1
2861,50,4.0,1
2862,11,3.2,1
2863,30,3.3,1
2864,13,3.0,1
2865,46,3.5,1
2866,103,3.2,1
2867,3,2.0,1
2868,12,2.7,1
2870,84,4.2,1
2871,8,2.1,1
2872,47,3.6,1
2874,33,3.3,1
2876,15,2.9,1
2878,13,3.2,1
2881,53,3.7,1
2884,6,2.6,1
2885,5,2.1,1
2888,11,3.0,1
2890,9,2.3,1
2891,19,4.0,1
2893,15,2.9,1
2896,4,2.9,1
2897,4,2.9,1
2899,6,2.8,1
2900,123,3.6,1
2901,45,3.4,1
2902,8,3.3,1
2903,159,4.3,1
2905,4,4.0,1
2908,6,2.2,1
2909,12,2.6,1
2910,10,2.7,1
2911,49,3.7,1
2912,18,2.9,1
2913,51,3.1,1
2916,13,3.1,1
2917,33,4.2,1
2918,41,3.8,1
2919,81,3.6,1
2920,24,3.2,1
2921,68,3.0,1
2922,13,3.3,1
2925,11,3.2,1
2926,42,3.4,1
2927,10,2.8,1
2928,15,3.2,1
2930,57,3.6,1
2931,37,3.0,1
2932,18,2.3,1
2934,38,3.0,1
2935,151,3.9,1
2937,12,2.5,1
2938,12,2.8,1
2939,32,3.8,1
2940,11,2.8,1
2941,10,2.9,1
2942,55,3.4,1
2943,27,3.3,1
2944,7,1.8,1
2945,83,3.6,1
2946,12,2.5,1
2948,12,2.3,1
2949,16,2.9,1
2950,37,3.4,1
2952,13,2.9,1
2954,51,3.4,1
2955,63,3.2,1
2956,52,3.7,1
2957,59,3.9,1
2958,14,2.7,1
2959,31,4.5,1
2960,12,2.1,1
2961,111,3.3,1
2962,49,3.4,1
2963,12,2.8,1
2964,31,4.3,1
2966,36,2.8,1
2968,28,4.7,1
2970,41,3.2,1
2972,51,3.9,1
2974,15,3.3,1
2975,14,3.0,1
2976,9,2.7,1
2977,14,2.2,1
2978,13,2.8,1
2980,4,1.8,1
2984,13,2.7,1
2985,14,3.0,1
2986,13,2.3,1
2987,2,2.1,1
2988,13,3.0,1
2989,13,3.0,1
2994,120,4.7,1
2996,32,3.6,1
2997,13,2.2,1
2998,72,3.5,1
2999,55,3.5,1
3000,13,2.6,1
3001,11,2.8,1
3003,13,2.4,1
3007,12,2.6,1
3009,13,2.8,1
3011,13,3.9,1
3013,11,2.8,1
3014,12,2.7,1
3017,7,2.8,1
3018,13,3.7,1
3019,31,3.1,1
3020,23,3.0,1
3021,48,3.9,1
3022,43,3.5,1
3024,14,3.6,1
3025,62,3.8,1
3027,53,3.7,1
3028,12,2.6,1
3030,11,2.9,1
3031,42,3.1,1
3032,10,2.4,1
3034,81,3.3,1
3036,25,3.7,1
3042,52,4.1,1
3044,14,3.4,1
3045,13,3.0,1
3047,49,3.8,1
3049,57,3.8,1
3050,7,2.0,1
3051,13,2.8,1
3053,6,2.5,1
3056,51,3.3,1
3057,13,2.7,1
3062,47,3.8,1
3063,63,3.7,1
3064,49,3.8,1
3065,12,2.4,1
3066,12,2.4,1
3069,50,3.7,1
3070,27,3.7,1
3071,10,2.9,1
3072,54,3.9,1
3073,39,3.5,1
3074,62,4.7,1
3075,35,3.1,1
3076,68,3.6,1
3077,33,3.6,1
3078,12,2.7,1
3079,38,2.8,1
3080,29,3.9,1
3082,33,3.7,1
3084,48,3.4,1
3086,2,2.8,1
3087,13,3.3,1
3088,53,3.9,1
3092,58,3.8,1
3094,8,2.3,1
3096,36,3.4,1
3098,8,2.7,1
3099,54,3.6,1
3101,76,3.5,1
3102,10,2.9,1
3104,60,3.9,1
3105,55,4.1,1
3108,11,2.2,1
3109,7,2.3,1
3112,46,2.9,1
3113,9,2.9,1
3114,7,2.4,1
3115,44,3.4,1
3116,13,3.4,1
3117,40,2.9,1
3118,14,3.1,1
3119,13,2.5,1
3121,11,2.5,1
3122,12,2.5,1
3124,13,2.6,1
3125,47,3.5,1
3126,8,2.2,1
3127,95,3.8,1
3128,61,3.6,1
3131,5,2.4,1
3133,5,3.8,1
3135,37,6.1,1
3139,70,2.9,1
3142,13,2.8,1
3144,62,4.0,1
3145,13,2.7,1
3146,13,2.8,1
3147,6,2.5,1
3149,47,2.5,1
3150,12,2.5,1
3151,13,2.3,1
3152,47,5.1,1
3153,42,3.0,1
3154,56,3.8,1
3155,50,3.9,1
3156,30,3.3,1
3157,10,2.6,1
3159,40,4.6,1
3162,55,3.7,1
3165,7,1.5,1
3166,41,3.8,1
3168,18,2.6,1
3170,13,2.5,1
3171,53,3.9,1
3175,35,3.4,1
3176,8,2.4,1
3177,50,3.8,1
3178,5,2.3,1
3180,26,4.6,1
3181,19,3.4,1
3182,20,3.4,1
3185,41,4.8,1
3188,21,3.9,1
3189,108,3.0,1
3190,12,3.0,1
3192,3,1.5,1
3194,13,3.0,1
3195,22,3.9,1
3197,24,5.5,1
3199,6,1.9,1
3200,5,2.3,1
3201,45,3.9,1
3203,14,3.1,1
3204,16,2.4,1
3205,37,3.4,1
3207,4,2.4,1
3209,42,3.2,1
3210,7,1.5,1
3211,8,2.7,1
3212,6,2.3,1
3214,129,3.9,1
3215,51,3.9,1
3218,49,3.1,1
3219,8,2.5,1
3220,78,3.7,1
3221,71,3.5,1
3223,12,2.8,1
3224,6,2.1,1
3225,42,2.8,1
3226,57,4.0,1
3229,66,3.2,1
3230,21,3.6,1
3231,13,2.6,1
3232,13,3.0,1
3233,13,2.8,1
3237,40,5.3,1
3240,44,3.5,1
3241,15,3.6,1
3242,30,3.3,1
3243,34,3.8,1
3246,39,3.1,1
3248,6,2.6,1
3249,30,3.2,1
3250,19,2.4,1
3251,67,3.5,1
3252,153,4.1,1
3253,7,2.2,1
3254,29,3.0,1
3259,31,3.7,1
3260,16,2.5,1
3262,51,4.2,1
3264,9,2.6,1
3265,53,3.4,1
3267,18,3.9,1
3268,60,4.2,1
3269,13,2.6,1
3270,6,3.1,1
3272,13,3.1,1
3273,9,2.2,1
3277,31,4.6,1
3278,12,2.8,1
3281,13,2.9,1
3282,9,3.1,1
3286,12,2.7,1
3288,27,2.2,1
3289,10,2.8,1
3291,52,3.4,1
3292,53,3.2,1
3293,55,3.7,1
3294,78,3.6,1
3295,12,2.6,1
3296,19,2.5,1
3297,68,2.7,1
3298,5,3.0,1
3299,46,2.7,1
3300,94,3.9,1
3302,16,4.7,1
3303,70,3.3,1
3304,73,3.6,1
3305,7,2.3,1
3306,64,3.8,1
3307,13,3.1,1
3309,42,3.2,1
3310,64,3.8,1
3311,17,2.3,1
3312,13,2.8,1
3313,13,2.7,1
3314,56,3.2,1
3316,99,3.5,1
3317,55,3.6,1
3319,56,4.0,1
3320,59,2.9,1
3322,48,4.7,1
3324,12,4.9,1
3325,52,3.4,1
3326,9,3.6,1
3327,13,4.3,1
3328,22,3.9,1
3331,13,3.1,1
3333,1,3.7,1
3334,32,3.7,1
3335,8,2.6,1
3337,70,3.1,1
3338,23,4.9,1
3339,50,3.7,1
3340,120,4.7,1
3344,34,3.2,1
3345,7,2.3,1
3346,53,3.0,1
3349,52,3.9,1
3350,12,2.0,1
3352,44,3.6,1
3353,12,3.0,1
3354,48,3.2,1
3355,13,2.3,1
3356,45,3.4,1
3357,52,3.7,1
3361,13,2.7,1
3364,9,2.9,1
3365,39,3.1,1
3366,12,2.5,1
3367,13,2.4,1
3372,11,2.6,1
3373,8,2.7,1
3375,49,3.3,1
3377,9,4.4,1
3378,26,3.4,1
3379,39,3.0,1
3380,40,3.5,1
3382,13,2.1,1
3383,56,3.9,1
3384,4,2.6,1
3387,10,2.7,1
3394,94,3.2,1
3395,66,4.1,1
3396,91,3.1,1
3399,20,3.9,1
3401,28,2.6,1
3402,49,3.9,1
3403,51,3.9,1
3404,55,4.0,1
3405,65,3.5,1
3409,63,4.0,1
3411,15,2.9,1
3412,8,1.9,1
3414,36,2.9,1
3415,5,2.1,1
3416,2,3.0,1
3419,13,2.9,1
3420,144,5.2,1
3421,56,3.7,1
3424,6,3.3,1
3426,62,3.9,1
3427,50,3.7,1
3428,37,3.6,1
3431,64,3.9,1
3434,4,2.4,1
3435,9,2.2,1
3438,12,2.7,1
3439,10,2.6,1
3440,57,3.7,1
3442,61,3.5,1
3445,54,3.8,1
3447,50,4.0,1
3448,13,3.0,1
3450,56,4.0,1
3452,37,3.4,1
3454,11,2.7,1
3457,41,3.9,1
3458,1,2.3,1
3459,86,4.0,1
3461,11,2.5,1
3462,34,3.6,1
3469,56,3.7,1
3470,55,3.7,1
3471,7,2.8,1
3472,55,3.9,1
3473,51,3.8,1
3474,46,3.7,1
3476,10,2.0,1
3479,9,2.6,1
3486,59,4.0,1
3487,7,2.3,1
3488,63,4.0,1
3489,11,4.1,1
3490,37,3.9,1
3492,55,4.1,1
3493,13,2.4,1
3495,12,3.2,1
3498,59,3.8,1
3499,54,3.5,1
3500,51,3.7,1
3501,52,4.1,1
3502,60,3.7,1
3503,54,3.7,1
3504,52,3.8,1
3505,54,3.7,1
3506,56,4.0,1
3507,81,3.8,1
3508,58,3.8,1
3510,56,4.1,1
3512,50,4.0,1
3515,54,3.6,1
3518,49,4.0,1
3519,59,3.8,1
3521,29,3.8,1
3522,54,3.9,1
3523,38,3.7,1
3524,50,3.8,1
3525,38,3.4,1
3526,58,3.9,1
3527,50,3.8,1
3528,28,4.7,1
3529,13,3.1,1
3531,32,4.4,1
3532,19,2.8,1
3533,46,3.7,1
3534,59,4.1,1
3535,54,3.6,1
3536,47,3.5,1
3537,6,2.8,1
3538,6,2.6,1
3541,50,3.7,1
3547,40,3.5,1
3549,56,3.8,1
3550,53,3.6,1
3551,6,2.7,1
3552,56,3.8,1
3554,55,3.8,1
3555,56,3.9,1
3556,55,3.9,1
3557,55,3.7,1
3558,50,3.9,1
3561,17,3.7,1
3563,5,2.8,1
3564,59,3.9,1
3566,58,3.9,1
3568,13,2.7,1
3569,55,4.1,1
3572,57,3.7,1
3573,63,3.8,1
3574,55,3.8,1
3575,50,3.7,1
3576,51,3.8,1
3577,57,3.9,1
3578,64,3.9,1
3579,60,4.1,1
3581,11,2.9,1
3582,7,1.9,1
3583,55,3.7,1
3584,13,2.8,1
3586,53,3.8,1
3587,59,3.9,1
3591,57,3.7,1
3592,52,3.8,1
3593,51,3.6,1
3594,54,3.6,1
3596,55,4.0,1
3598,49,3.5,1
3599,66,4.1,1
3602,48,3.6,1
3603,54,4.0,1
3605,51,3.8,1
3606,54,4.0,1
3608,64,4.1,1
3609,53,4.0,1
3610,59,3.6,1
3612,51,3.9,1
3617,8,3.1,1
3618,6,2.2,1
3620,5,2.9,1
3621,33,4.6,1
3622,15,3.0,1
3623,2,2.3,1
3624,24,2.7,1
3625,7,1.5,1
3626,7,2.9,1
3627,10,2.5,1
3628,8,3.1,1
3629,96,3.1,1
3630,11,3.0,1
3634,13,2.8,1
3635,53,3.7,1
3636,49,4.1,1
3637,14,2.7,1
3640,53,3.8,1
3641,8,2.5,1
3644,8,2.2,1
3647,84,3.3,1
3648,7,2.2,1
3650,13,2.6,1
3652,4,2.9,1
3654,84,3.7,1
3656,13,3.1,1
3657,18,3.1,1
3658,340,3.5,1
3659,56,4.4,1
3661,11,3.6,1
3662,13,2.6,1
3663,27,2.6,1
3664,11,3.2,1
3668,70,3.4,1
3670,7,4.8,1
3672,32,4.4,1
3675,53,3.6,1
3676,55,3.5,1
3677,90,3.1,1
3679,47,3.4,1
3680,7,2.7,1
3681,42,3.8,1
3682,13,5.2,1
3683,8,2.9,1
3684,12,2.8,1
3685,12,3.1,1
3686,13,3.0,1
3687,12,2.7,1
3689,20,3.8,1
3690,13,3.1,1
3692,7,2.2,1
3694,55,5.1,1
3695,7,2.3,1
3696,20,3.6,1
3697,49,4.1,1
3699,20,4.3,1
3700,20,4.5,1
3701,12,2.9,1
3703,56,3.8,1
3704,10,2.6,1
3708,43,3.5,1
3710,17,3.0,1
3716,43,3.7,1
3718,27,3.6,1
3720,64,3.3,1
3721,58,3.5,1
3723,11,3.0,1
3725,6,2.9,1
3726,72,3.5,1
3727,12,3.0,1
3728,19,2.7,1
3729,54,4.0,1
3731,54,3.9,1
3733,15,3.5,1
3734,41,3.6,1
3736,47,3.6,1
3739,11,2.3,1
3740,8,1.9,1
3743,3,2.4,1
3746,7,2.0,1
3747,33,3.6,1
3748,71,3.0,1
3749,84,3.3,1
3756,81,3.2,1
3757,7,3.2,1
3758,41,3.5,1
3759,4,2.4,1
3760,49,3.5,1
3764,46,3.3,1
3766,10,3.1,1
3768,54,4.2,1
3769,10,2.2,1
3771,23,4.2,1
3772,51,3.8,1
3775,6,3.2,1
3776,44,3.5,1
3777,21,2.3,1
3778,92,3.7,1
3779,74,3.8,1
3780,46,3.0,1
3782,41,3.7,1
3787,17,3.9,1
3790,6,3.2,1
3791,7,2.1,1
3792,48,2.9,1
3794,45,3.5,1
3796,18,3.3,1
3797,45,3.8,1
3799,27,4.4,1
3800,22,3.9,1
3801,22,3.7,1
3802,16,3.6,1
3804,28,3.7,1
3805,10,4.6,1
3806,12,3.0,1
3809,75,4.0,1
3810,15,2.8,1
3812,47,3.4,1
3815,12,2.9,1
3816,8,2.4,1
3817,35,3.1,1
3818,4,2.0,1
3819,48,2.9,1
3820,7,2.3,1
3821,12,2.8,1
3822,6,2.4,1
3825,3,2.5,1
3826,51,3.3,1
3827,13,3.0,1
3829,28,3.4,1
3830,29,2.9,1
3831,57,3.3,1
3835,39,2.8,1
3838,9,1.7,1
3841,47,3.4,1
3842,12,3.1,1
3843,10,2.9,1
3844,9,2.5,1
3846,10,3.3,1
3847,9,2.9,1
3848,45,3.6,1
3852,36,3.9,1
3853,27,3.9,1
3857,9,2.7,1
3861,40,3.3,1
3862,37,3.4,1
3864,6,2.0,1
3865,38,3.3,1
3866,44,3.0,1
3867,6,2.7,1
3868,20,2.6,1
3869,34,3.3,1
3870,65,4.2,1
3874,39,3.6,1
3875,39,3.1,1
3876,8,4.7,1
3877,51,3.6,1
3879,41,3.2,1
3880,29,3.0,1
3881,41,3.1,1
3882,38,2.7,1
3883,7,2.3,1
3886,40,3.6,1
3887,40,3.3,1
3888,40,3.1,1
3890,39,3.3,1
3893,44,3.7,1
3895,39,3.4,1
3896,36,3.7,1
3900,39,3.6,1
3901,42,3.5,1
3902,35,3.4,1
3904,41,3.0,1
3906,39,3.6,1
3907,39,2.8,1
3908,38,3.5,1
3909,38,3.3,1
3910,37,3.5,1
3911,39,3.6,1
3914,38,3.6,1
3915,37,3.9,1
3916,43,3.6,1
3919,35,3.5,1
3920,7,2.3,1
3921,4,3.1,1
3922,13,2.9,1
3923,75,3.4,1
3924,14,2.8,1
3926,47,3.9,1
3929,5,2.2,1
3931,15,2.9,1
3933,63,4.1,1
3935,52,5.4,1
3938,46,4.0,1
3939,44,3.8,1
3940,66,2.9,1
3943,14,3.7,1
3948,33,3.2,1
3950,57,3.3,1
3951,55,4.4,1
3953,63,4.3,1
3957,69,4.1,1
3958,68,4.1,1
3959,12,3.0,1
3961,12,2.4,1
3962,42,3.6,1
3963,12,2.9,1
3964,12,3.1,1
3966,78,2.7,1
3967,13,2.6,1
3968,10,2.9,1
3969,12,3.0,1
3970,46,3.1,1
3971,3,2.1,1
3972,45,3.6,1
3973,14,2.1,1
3975,9,3.2,1
3977,106,3.7,1
3978,53,2.8,1
3981,11,2.5,1
3982,54,3.9,1
3984,37,3.8,1
3985,17,4.1,1
3987,4,2.7,1
3989,37,3.1,1
3992,47,3.1,1
3993,11,3.1,1
3994,64,3.6,1
3995,44,3.4,1
3997,10,2.2,1
3998,13,2.0,1
3999,72,3.5,1
4001,6,2.4,1
4002,8,2.4,1
4005,6,2.4,1
4006,35,3.0,1
4007,28,3.8,1
4008,8,2.6,1
4011,36,4.7,1
4013,49,3.5,1
4015,35,4.2,1
4016,10,2.9,1
4017,21,2.5,1
4020,6,2.4,1
4021,62,3.9,1
4022,12,2.8,1
4023,54,3.2,1
4024,19,3.2,1
4025,10,2.8,1
4026,9,2.1,1
4027,58,3.4,1
4029,46,3.5,1
4030,4,2.4,1
4031,154,5.4,1
4032,10,2.5,1
4034,44,3.5,1
4035,37,4.2,1
4036,65,4.9,1
4037,46,3.2,1
4039,37,4.9,1
4041,13,3.3,1
4042,45,3.9,1
4043,15,2.3,1
4045,127,3.8,1
4046,19,3.7,1
4048,6,3.0,1
4050,4,3.2,1
4051,7,2.0,1
4052,33,4.2,1
4053,47,4.0,1
4054,19,3.2,1
4055,3,2.0,1
4056,13,2.7,1
4057,7,2.9,1
4058,18,4.8,1
4059,15,2.4,1
4060,14,2.6,1
4061,25,2.6,1
4063,5,2.7,1
4066,12,2.7,1
4067,63,3.8,1
4068,13,2.7,1
4069,18,2.7,1
4071,26,3.2,1
4072,9,2.7,1
4073,9,2.8,1
4074,3,2.3,1
4076,3,2.1,1
4077,26,3.1,1
4078,3,1.9,1
4081,81,3.8,1
4082,11,2.7,1
4084,15,3.1,1
4087,41,3.6,1
4088,41,3.8,1
4089,39,2.9,1
4090,43,4.0,1
4091,53,3.6,1
